RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
395235,87,"Winston, NC",msa,NC,6233.333333333333,6233.333333333333,6150.0,5650.0,5483.333333333333,5366.666666666667,5533.333333333333,5500.0,5500.0,5166.666666666667,5166.666666666667,5166.666666666667,5500.0,6033.333333333333,6966.666666666667,8000.0,8000.0,7700.0,6966.666666666667,6966.666666666667,6500.0,6000.0,5666.666666666667,6450.0,7216.666666666667,7882.833333333333,7232.833333333333,7966.166666666667,7883.333333333333,8883.333333333334,8583.333333333334,9300.0,9500.0,8416.666666666666,7466.666666666667,7433.333333333333,8850.0,9833.333333333334,10000.0,10000.0,10000.0,10000.0,10033.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,9800.0,9800.0,9633.333333333334,9833.333333333334,9833.333333333334,10000.0,10000.0,10000.0,10000.0
845159,88,"Poughkeepsie, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11650.0,14950.0,16266.666666666666,16300.0,14333.333333333334,15033.333333333334,16550.0,18550.0,17416.666666666668,16233.333333333334,14566.666666666666,14000.0,12333.333333333334,12166.666666666666,13500.0,16500.0,17000.0,18633.333333333332,18633.333333333332,19633.333333333332,19250.0
394816,89,"Madison, WI",msa,WI,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9666.666666666666,9666.666666666666,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10166.666666666666,,,,,,15000.0,13366.666666666666,12366.666666666666,10700.0,12333.333333333334,11666.666666666666,13349.833333333334,11683.166666666666,13349.833333333334,14966.666666666666,18300.0,18300.0,16666.666666666668,14666.666666666666,14666.666666666666,14633.333333333334,14300.0,12633.333333333334
395006,90,"Provo, UT",msa,UT,9666.666666666666,10000.0,10000.0,10000.0,10000.0,9969.666666666666,9619.666666666666,8619.833333333334,7316.833333333333,6333.5,6334.0,6034.0,5975.666666666667,5641.666666666667,6975.0,7700.0,8033.333333333333,8000.0,8000.0,7633.333333333333,6300.0,5331.666666666667,5498.333333333333,7132.0,8733.666666666666,8933.666666666666,8966.666666666666,9000.0,10000.0,10000.0,10300.0,10300.0,10300.0,11666.666666666666,12666.666666666666,14333.333333333334,16000.0,18333.333333333332,20000.0,18650.0,17016.666666666668,15350.0,14966.666666666666,13599.833333333334,12266.5,11666.5,14666.666666666666,19333.333333333332,21666.666666666668,21633.333333333332,19666.666666666668,18666.666666666668,17033.333333333332,15666.666666666666,14966.666666666666,14966.666666666666,14966.666666666666,13666.666666666666
394549,91,"Durham, NC",msa,NC,9300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9300.0,7666.666666666667,6000.0,5200.0,5500.0,7166.666666666667,8666.666666666666,10000.0,10000.0,9966.666666666666,9800.0,9466.666666666666,8166.666666666667,6666.666666666667,5500.0,5166.666666666667,6166.666666666667,7666.666666666667,8333.333333333334,9000.0,8666.666666666666,9666.666666666666,9666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10500.0,11983.333333333334,12316.666666666666,15150.0,15666.666666666666,15666.666666666666,13166.666666666666,11833.333333333334,11500.0,10666.666666666666,10000.0,8816.666666666666,8816.666666666666,8816.666666666666,10033.333333333334,11699.833333333334,13366.5,14333.166666666666,13666.666666666666,12000.0,11333.333333333334,10333.333333333334,10333.333333333334
395143,92,"Syracuse, NY",msa,NY,5000.0,5000.0,5033.333333333333,5700.0,5733.333333333333,5733.333333333333,5066.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5200.0,5500.0,5833.333333333333,5966.666666666667,5833.333333333333,5533.333333333333,5233.333333333333,5066.666666666667,5033.333333333333,5000.0,5000.0,5033.333333333333,5166.666666666667,5483.333333333333,6783.333333333333,,,,8166.666666666667,6500.0,5849.833333333333,5349.833333333333,5549.833333333333,6166.666666666667,7500.0,8966.666666666666,10000.0,10000.0,10000.0,10000.0,9666.666666666666,8666.666666666666,7816.666666666667,7516.666666666667,8516.666666666666,9200.0,9833.333333333334,9833.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
395224,93,"Wichita, KS",msa,KS,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5033.333333333333,5033.333333333333,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,5033.333333333333,5000.0,5000.0,5000.0,5016.5,,,,,,8070.833333333333,6800.0,6833.333333333333,6500.0,6333.333333333333,5666.666666666667,5733.333333333333,7400.0,8733.333333333334,10000.0,10000.0,10000.0,9700.0,8883.333333333334,8016.666666666667,7316.666666666667,6966.666666666667
395160,94,"Toledo, OH",msa,OH,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5281.333333333333,5414.666666666667,5514.666666666667,5300.0,5166.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,6933.333333333333,6400.0,5533.333333333333,5033.333333333333,5000.0,5650.0,6316.666666666667,7983.333333333333,9000.0,10000.0,10000.0,9350.0,9316.666666666666,8283.333333333334,7266.666666666667,5633.333333333333,6633.333333333333,6966.666666666667,8633.333333333334,8666.666666666666,10000.0,9333.333333333334,9333.333333333334,8666.666666666666,9333.333333333334,9000.0,8666.666666666666
394352,95,"Augusta, GA",msa,GA,5300.0,5266.666666666667,5133.333333333333,5033.333333333333,5033.333333333333,5366.666666666667,5366.666666666667,5366.666666666667,5033.333333333333,5000.0,5300.0,5333.333333333333,5666.666666666667,5400.0,5400.0,5066.666666666667,5066.666666666667,5033.333333333333,5036.666666666667,5036.666666666667,5070.0,5066.666666666667,5033.333333333333,5283.333333333333,5283.333333333333,5283.333333333333,5000.0,5333.333333333333,5333.333333333333,5366.666666666667,5366.666666666667,5700.0,5700.0,6033.333333333333,6366.666666666667,7166.666666666667,7500.0,,,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10016.666666666666,10016.666666666666,10016.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394957,96,"Palm Bay, FL",msa,FL,6286.666666666667,6883.333333333333,7000.0,6666.666666666667,6633.333333333333,6300.0,6300.0,6000.0,6000.0,5700.0,5516.666666666667,5516.666666666667,5816.666666666667,5966.666666666667,6133.333333333333,6100.0,5933.333333333333,5433.333333333333,5466.666666666667,5503.333333333333,5536.666666666667,5236.666666666667,5233.333333333333,5533.333333333333,5833.333333333333,5700.0,5700.0,5400.0,5533.333333333333,5700.0,6696.666666666667,7896.666666666667,,,7594.0,6666.666666666667,6833.333333333333,8166.666666666667,9166.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10033.0,10033.0,10033.0,10666.666666666666,12000.0,13250.0,14216.666666666666,14550.0,13333.333333333334,11700.0,10033.333333333334,10000.0,10000.0,10000.0
394711,97,"Jackson, MS",msa,MS,5325.0,5358.333333333333,5383.333333333333,5266.666666666667,5233.333333333333,5200.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5066.666666666667,5100.0,5066.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5066.666666666667,5066.666666666667,5066.666666666667,5349.833333333333,,5891.5,5875.0,5766.666666666667,5500.0,5866.666666666667,6200.0,,,,9033.333333333334,9366.666666666666,9700.0,10000.0,10000.0,10000.0,9833.333333333334,9083.333333333334,8416.666666666666,8283.333333333334,9033.333333333334,9700.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9633.333333333334
394666,98,"Harrisburg, PA",msa,PA,5100.0,5100.0,5100.0,5066.666666666667,5066.666666666667,5066.666666666667,5366.666666666667,5633.333333333333,5600.0,5300.0,5000.0,5033.166666666667,5183.166666666667,5516.5,5516.666666666667,6033.333333333333,6015.0,6315.0,5815.0,5533.333333333333,5533.333333333333,5366.666666666667,5366.666666666667,5366.666666666667,6033.333333333333,6250.0,5916.666666666667,6583.333333333333,7016.666666666667,7550.0,6516.666666666667,6166.666666666667,6116.666666666667,6150.0,5850.0,5400.0,5366.666666666667,7000.0,8633.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,8633.333333333334,6966.666666666667,5333.333333333333,5400.0,6716.833333333333,8350.166666666666,9650.166666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
395113,99,"Spokane, WA",msa,WA,8583.333333333334,8900.0,9983.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,9999.0,9682.0,9682.0,9683.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9666.666666666666,11650.0,11650.0,11650.0,10000.0,10000.0,10000.0,10033.333333333334,10066.666666666666,10066.666666666666,10033.333333333334,10000.0,10033.333333333334,,,,,,20333.333333333332,18333.333333333332,16666.666666666668,14133.333333333334,14133.333333333334,14133.333333333334,16666.666666666668,18333.333333333332,21650.0,22150.0,22150.0,20466.666666666668,18633.166666666668,17133.166666666668,15500.166666666666,15163.666666666666,14663.666666666666
394460,100,"Chattanooga, TN",msa,TN,5000.0,5000.0,5516.666666666667,6483.333333333333,6816.666666666667,6800.0,6066.666666666667,5916.666666666667,5416.666666666667,5183.333333333333,5033.333333333333,5333.333333333333,5666.666666666667,6266.666666666667,6633.333333333333,6633.333333333333,6333.333333333333,5700.0,5400.0,5100.0,5066.666666666667,5033.333333333333,5033.333333333333,5366.5,6199.833333333333,6499.833333333333,6850.0,6350.0,6466.666666666667,6116.666666666667,6750.0,6966.666666666667,7633.333333333333,7500.0,7866.666666666667,8533.333333333334,9366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11300.0,12966.666666666666,14300.0,13800.0,12151.833333333334,10818.5,10018.5,10000.0,10000.0,10000.0
395075,101,"Scranton, PA",msa,PA,5300.0,5633.333333333333,5933.333333333333,6092.333333333333,6592.333333333333,7142.333333333333,7150.0,6650.0,6133.333333333333,5800.0,5500.0,5166.666666666667,5066.666666666667,5366.666666666667,6283.333333333333,6916.666666666667,7550.0,6966.666666666667,6966.666666666667,6700.0,6700.0,6066.666666666667,5366.666666666667,5246.166666666667,5446.166666666667,5479.5,5433.333333333333,5500.0,6166.666666666667,7633.333333333333,8850.0,9516.666666666666,9533.5,9016.833333333334,8943.5,8209.833333333334,8876.5,9249.833333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10033.333333333334,11700.0,11700.0,11966.666666666666,10600.0,10600.0,10300.0,10000.0,10000.0
394871,102,"Modesto, CA",msa,CA,10000.0,10000.0,10000.0,10000.0,9816.666666666666,9816.666666666666,9813.833333333334,9997.166666666666,9697.166666666666,9698.333333333334,9418.0,9418.0,9144.666666666666,9425.0,9725.0,9966.666666666666,9800.0,9800.0,9833.333333333334,10000.0,9988.333333333334,9355.0,9355.0,9366.666666666666,10000.0,9666.666666666666,9433.333333333334,9433.333333333334,9766.666666666666,10000.0,10716.666666666666,,,,12065.0,12565.0,12250.0,,,,,16933.333333333332,16300.0,13366.333333333334,11999.666666666666,12299.666666666666,13666.666666666666,15033.333333333334,16450.166666666668,17250.166666666668,17583.5,16200.0,15366.666666666666,15033.333333333334,14500.0,14500.0,14500.0,14666.666666666666
394590,103,"Fayetteville, AR",msa,AR,6000.0,6000.0,6000.0,6033.333333333333,6566.666666666667,6630.0,6730.0,6196.666666666667,6100.0,5692.666666666667,5392.666666666667,5426.0,5700.0,6150.0,6483.333333333333,6850.0,7366.666666666667,7033.333333333333,7000.0,6333.333333333333,6333.333333333333,5700.0,5700.0,6657.333333333333,7124.0,7624.0,7166.666666666667,8000.0,8833.333333333334,9666.666666666666,10000.0,9921.666666666666,9921.666666666666,9888.333333333334,9966.666666666666,9966.666666666666,10633.333333333334,12300.0,12633.333333333334,12033.333333333334,10700.0,10666.666666666666,10633.333333333334,10300.0,10000.0,10000.0,10333.5,12000.166666666666,14000.166666666666,16683.333333333332,16966.666666666668,16733.333333333332,15383.333333333334,13466.666666666666,13366.666666666666,13050.0,13016.666666666666,11350.333333333334
394770,104,"Lansing, MI",msa,MI,5000.0,5000.0,5333.333333333333,5366.666666666667,5400.0,5066.666666666667,5066.666666666667,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5333.333333333333,5666.666666666667,6000.0,5700.0,5700.0,5400.0,5366.666666666667,5033.333333333333,5000.0,5000.0,5000.0,5266.666666666667,5266.666666666667,6133.333333333333,6200.0,,6608.333333333333,6941.666666666667,6333.333333333333,6233.333333333333,5600.0,5266.666666666667,5033.333333333333,5333.333333333333,6816.666666666667,8466.833333333334,9800.166666666666,9983.5,9966.666666666666,9966.666666666666,9725.0,8425.0,6791.666666666667,5700.0,6300.0,7933.333333333333,9266.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9633.333333333334
394768,105,"Lancaster, PA",msa,PA,6200.0,6300.0,6716.666666666667,7416.666666666667,7383.333333333333,6966.666666666667,6633.333333333333,6133.333333333333,6100.0,5466.666666666667,5366.666666666667,5266.666666666667,5533.333333333333,6850.0,8150.0,8716.666666666666,7700.0,7733.333333333333,8500.0,9133.333333333334,7633.333333333333,6000.0,5866.666666666667,7500.0,9066.666666666666,8266.666666666666,6633.333333333333,6733.333333333333,8366.666666666666,10000.0,10000.0,10000.0,8900.0,8233.333333333334,7550.166666666667,8016.833333333333,8683.5,9366.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,9983.333333333334,8400.0,6766.666666666667,6683.333333333333,8266.666666666666,9900.0,10666.666666666666,10666.666666666666,10666.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
394997,106,"Portland, ME",msa,ME,10000.0,10000.0,10033.333333333334,10333.333333333334,10350.0,10316.666666666666,10016.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10100.0,10100.166666666666,10766.833333333334,10666.833333333334,11000.0,10366.666666666666,10366.666666666666,10033.333333333334,10000.0,10000.0,10000.0,10300.0,11616.666666666666,12950.0,13989.333333333334,,,15583.333333333334,15583.333333333334,15416.666666666666,15033.333333333334,14033.333333333334,14700.0,16166.666666666666,,23133.666666666668,26633.666666666668,24933.666666666668,26300.0,24600.0,22966.666666666668,21633.333333333332,20500.0,20916.666666666668,20916.666666666668,21916.666666666668,23183.333333333332,24850.0,25016.666666666668,25000.0,24966.666666666668,24633.333333333332,24300.0,24133.333333333332,22800.0,21466.666666666668
395245,107,"Youngstown, OH",msa,OH,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5633.333333333333,5633.333333333333,5966.666666666667,5833.333333333333,6166.666666666667,5866.666666666667,5366.666666666667,5033.333333333333,5000.0,5233.333333333333,5433.333333333333,6100.0,6533.333333333333,6666.666666666667,6833.333333333333,6866.666666666667,7033.333333333333,6866.666666666667,6866.666666666667,6516.666666666667,6150.0,5783.333333333333,6923.0,8289.666666666666,8989.666666666666,9366.666666666666,8700.0,9033.333333333334,8459.666666666666,8376.333333333334,7676.333333333333
394589,108,"Fayetteville, NC",msa,NC,4989.833333333333,4989.833333333333,4989.833333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4966.666666666667,4966.666666666667,4966.666666666667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5033.333333333333,5000.0,5033.333333333333,5033.333333333333,5066.666666666667,,,,,,,8000.0,7333.333333333333,7000.0,6200.0,6733.333333333333,7400.0,8833.333333333334,9633.333333333334,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9950.0
394792,109,"Lexington, KY",msa,KY,5433.333333333333,6033.333333333333,6033.333333333333,6266.666666666667,5700.0,5440.0,5106.666666666667,5106.666666666667,5033.333333333333,5033.333333333333,5000.0,5000.0,5033.333333333333,5366.666666666667,5500.0,5900.0,5600.0,5518.333333333333,5118.333333333333,5085.0,5033.333333333333,5000.0,5000.166666666667,5666.833333333333,5700.166666666667,5700.0,5366.666666666667,6700.0,,,9600.0,8300.0,7633.333333333333,6350.0,6933.333333333333,6933.333333333333,8250.0,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10333.333333333334,10333.333333333334,10333.333333333334,11166.666666666666,12516.666666666666,12516.666666666666,11350.0,10000.0,10000.0,10000.0,9966.666666666666,8966.666666666666
394898,110,"Myrtle Beach, SC",msa,SC,5000.666666666667,5333.333333333333,5666.666666666667,6333.333333333333,6333.333333333333,6333.333333333333,6333.333333333333,6033.333333333333,5700.0,5033.333333333333,5150.0,5150.0,5150.0,5033.166666666667,5066.5,5066.833333333333,5033.666666666667,5028.333333333333,5060.5,5060.5,5032.5,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5166.666666666667,5433.333333333333,5733.333333333333,6266.666666666667,6266.666666666667,6466.666666666667,,,,,,11966.666666666666,11966.666666666666,10300.0,10000.0,10000.0,10000.0,11033.333333333334,12666.666666666666,13300.0,13933.333333333334,13633.333333333334,13368.5,11785.166666666666,10451.833333333334,10083.333333333334,10000.0,10000.0
394971,111,"Pensacola, FL",msa,FL,5033.333333333333,5166.666666666667,5266.666666666667,5300.0,5200.0,5100.0,5066.666666666667,5066.666666666667,5070.833333333333,5237.5,5204.166666666667,5166.666666666667,5133.333333333333,5133.333333333333,5300.0,5762.666666666667,6096.0,6262.666666666667,5833.333333333333,5633.333333333333,5616.666666666667,5483.333333333333,5650.0,5833.333333333333,7166.666666666667,7200.0,7033.333333333333,5666.666666666667,6666.666666666667,6666.666666666667,7000.0,7000.0,8333.333333333334,9333.333333333334,8666.666666666666,8666.666666666666,9000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11633.333333333334,11633.333333333334,11783.333333333334,10150.0,10150.0,10000.0,10000.0,10000.0,10000.0
394995,112,"Port St. Lucie, FL",msa,FL,7400.0,7700.0,7500.0,6298.333333333333,5765.0,5665.0,5566.666666666667,5600.0,5700.0,6000.0,6333.333333333333,6700.0,7033.333333333333,7033.333333333333,7000.0,6666.666666666667,6233.333333333333,5900.0,5714.666666666667,5648.0,5481.333333333333,5666.666666666667,6133.333333333333,7333.333333333333,8631.5,8298.166666666666,7264.833333333333,6833.333333333333,7533.333333333333,8483.333333333334,8950.0,9000.0,8906.333333333334,8906.333333333334,9304.666666666666,9781.666666666666,9781.666666666666,10666.666666666666,12033.333333333334,13700.0,14366.666666666666,13333.333333333334,11666.666666666666,10333.666666666666,10333.666666666666,10567.0,11900.0,11600.0,14700.0,16700.0,19333.333333333332,18416.666666666668,16750.0,15416.666666666666,13666.666666666666,13333.333333333334,13333.333333333334,12666.833333333334
395068,113,"Santa Rosa, CA",msa,CA,28166.666666666668,27833.333333333332,26333.333333333332,26000.0,23333.333333333332,23000.0,22666.666666666668,23666.666666666668,22633.333333333332,21633.333333333332,20300.0,18666.666666666668,20000.0,21853.333333333332,24520.0,24853.333333333332,24666.666666666668,25000.0,25000.0,25000.0,23333.333333333332,22666.666666666668,23000.0,24683.5,25683.5,23683.5,22000.0,20000.0,20333.333333333332,22000.0,25300.0,26633.333333333332,26633.333333333332,25250.0,25250.0,25250.0,28333.333333333332,35000.0,41833.333333333336,40000.0,35000.0,28500.0,29000.0,29000.0,30833.333333333332,30166.666666666668,30166.666666666668,36333.333333333336,37666.666666666664,44166.666666666664,44166.666666666664,48000.0,41666.666666666664,35000.0,30500.0,30333.333333333332,29000.0,25666.666666666668
394761,114,"Lafayette, LA",msa,LA,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5333.333333333333,5366.666666666667,6275.0,5975.0,,,,,,8500.0,9166.666666666666,9500.0,9250.0,9166.5,8833.166666666666,9583.166666666666,9666.666666666666,9666.666666666666,8916.666666666666,8583.333333333334,8583.333333333334,8700.0,8733.333333333334,7735.0
394698,115,"Huntsville, AL",msa,AL,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4448.0,4448.0,4290.166666666667,4808.833333333333,4808.833333333333,4966.666666666667,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,4933.333333333333,4933.333333333333,4933.333333333333,5033.333333333333,5033.333333333333,5166.666666666667,5466.666666666667,,,7415.0,7798.333333333333,8366.666666666666,9700.0,9966.666666666666,9966.666666666666,10073.333333333334,10106.666666666666,10106.666666666666,10333.333333333334,10333.333333333334,10333.333333333334,10033.333333333334,10216.666666666666,10216.666666666666,10183.333333333334,11666.666666666666,12000.0,12000.0,10333.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,8666.666666666666
395019,116,"Reno, NV",msa,NV,9183.333333333334,10016.666666666666,10016.666666666666,10016.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,9666.666666666666,9666.666666666666,9333.833333333334,9667.166666666666,9667.166666666666,10000.0,10000.0,10000.0,10000.0,9966.666666666666,9633.333333333334,9581.666666666666,9615.0,9948.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,,11333.333333333334,,,,13833.333333333334,,17500.0,20333.333333333332,19250.0,20416.666666666668,20083.333333333332,21016.666666666668,18300.0,16825.0,15075.0,14958.333333333334,14766.666666666666,15333.333333333334,17000.0,18633.333333333332,19966.666666666668,19966.666666666668,19333.333333333332,18666.666666666668,17333.333333333332,17833.333333333332,18183.333333333332,19216.666666666668
395116,117,"Springfield, MO",msa,MO,5033.333333333333,5033.333333333333,5066.666666666667,5400.0,5400.0,5366.666666666667,5033.333333333333,5000.0,5030.0,5063.333333333333,5063.333333333333,5066.666666666667,5366.666666666667,5500.0,6350.0,6316.666666666667,6216.666666666667,5366.666666666667,5233.333333333333,5233.333333333333,5366.666666666667,5500.0,5557.0,5423.666666666667,5473.666666666667,5416.666666666667,5716.666666666667,6533.333333333333,7500.0,7833.333333333333,7466.666666666667,6800.0,6966.666666666667,7666.666666666667,8333.333333333334,7650.0,7816.666666666667,8483.333333333334,10300.0,10300.0,10300.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10300.0,10633.333333333334,11083.333333333334,12450.0,13750.0,13600.0,11966.666666666666,10333.333333333334,10033.333333333334,10000.0,10000.0
395195,118,"Visalia, CA",msa,CA,5033.666666666667,6666.666666666667,7133.333333333333,8083.333333333333,7116.666666666667,6983.333333333333,6333.333333333333,6650.0,6650.0,6350.0,5533.333333333333,5533.333333333333,5533.333333333333,6000.0,6000.0,6800.0,7166.666666666667,7133.333333333333,6633.333333333333,6466.666666666667,6566.666666666667,6300.0,5800.0,6066.666666666667,6666.666666666667,7000.0,7333.333333333333,8300.0,9300.0,9966.666666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10266.666666666666,10266.666666666666,11933.333333333334,11666.666666666666,13150.166666666666,12367.0,12400.333333333334,10916.833333333334,10066.666666666666,11033.333333333334,12533.333333333334,14500.0,14800.0,14966.666666666666,14600.166666666666,13333.5,11666.833333333334,10333.333333333334,10300.0,10300.0,10000.0,10000.0
394746,119,"Killeen, TX",msa,TX,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5033.0,5033.0,5033.0,5033.333333333333,5033.666666666667,5033.666666666667,5000.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,,,,,5100.0,,,,,,,,12166.666666666666,12166.666666666666,13333.333333333334,11666.666666666666,11666.666666666666,10018.333333333334,10018.333333333334,10018.333333333334,10000.0,10916.666666666666,12583.333333333334,13950.0,14366.666666666666,12700.0,11333.333333333334,10000.0,10000.0,10000.0,10000.0
394338,120,"Asheville, NC",msa,NC,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10316.666666666666,11650.0,13349.833333333334,14699.833333333334,,,15033.333333333334,15366.666666666666,15333.333333333334,15333.333333333334,14000.0,14000.0,15666.666666666666,18333.333333333332,20000.0,19666.666666666668,18000.0,16633.333333333332,16300.0,17300.0,17000.0,15666.666666666666
395244,121,"York, PA",msa,PA,5033.333333333333,5033.333333333333,5065.5,5032.166666666667,5065.5,5033.333333333333,5033.333333333333,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5031.666666666667,5065.0,5065.0,5033.333333333333,5000.0,5000.0,5000.0,5033.333333333333,5033.333333333333,5166.666666666667,5133.333333333333,5135.0,,,,,,,5416.666666666667,5383.333333333333,5083.333333333333,,8333.333333333334,,9334.166666666666,9167.5,9500.833333333334,8200.0,6733.333333333333,5066.666666666667,5833.333333333333,7466.666666666667,9101.666666666666,9968.333333333334,9936.666666666666,9968.333333333334,9968.333333333334,10000.0,10000.0,10000.0,9683.5,8166.833333333333
395183,122,"Vallejo, CA",msa,CA,10516.666666666666,10183.333333333334,10208.333333333334,10033.333333333334,10033.333333333334,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.166666666666,10000.166666666666,10000.166666666666,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.333333333334,10000.333333333334,,,,,,,,,,,,,21000.0,18000.0,16000.0,16306.666666666666,17973.333333333332,20306.666666666668,20333.333333333332,19500.0,19166.666666666668,17833.333333333332,17850.0,16516.666666666668,16216.666666666666,16931.333333333332,16598.0,16998.0
